participantid,condition,session,conversation,onset,duration,production,comprehension,n_token,utterance,tdl 
subj-11,robot,1,2,19.027,0.5539999999999985,1,0,3,à l'envers,3
subj-11,robot,1,2,28.208,0.2640000000000029,1,0,1,oui,0
subj-11,robot,1,2,36.337,0.2739999999999938,1,0,1,-fin,0
subj-11,robot,1,2,37.945,0.49499999999999744,1,0,1,oui,0
subj-11,robot,1,2,39.04,0.48100000000000165,1,0,1,ou,0
subj-11,robot,1,2,40.189,0.9339999999999975,1,0,6,oui on peut dire ça oui,5
subj-11,robot,1,2,51.022,0.39099999999999824,1,0,1,oui,0
subj-11,robot,1,4,18.458,0.45700000000000074,0,1,1,oui,0
subj-11,robot,1,4,21.461,1.1880000000000024,0,1,4,c'est une aubergine,6
subj-11,robot,1,4,29.452,2.4239999999999995,0,1,9,quelqu'un a découpé un visage dans l'aubergine,17
subj-11,robot,1,4,36.52,1.4879999999999995,0,1,6,tu as une idée du message,7
subj-11,robot,1,4,39.802,0.3549999999999969,0,1,1,*,0
subj-11,robot,1,4,47.54,1.1929999999999978,0,1,5,je ne suis pas sûre,10
subj-11,robot,1,4,51.127,0.1869999999999976,0,1,1,*,0
subj-11,robot,1,4,54.434,0.2080000000000055,0,1,1,*,0
subj-11,robot,1,4,57.35,1.0670000000000002,0,1,4,oui c'est possible,3
subj-11,robot,1,4,2.611,4.939,1,0,17,ok c'est la même image que tout à l'heure euh un légume avec un masque,31
subj-11,robot,1,4,8.546,0.5890000000000004,1,0,1,découpe,0
subj-11,robot,1,4,9.394,0.9190000000000005,1,0,3,de super héros,3
subj-11,robot,1,4,11.823,1.4989999999999988,1,0,4,euh de style $Batman$,2
subj-11,robot,1,4,24.072,0.3180000000000014,1,0,1,oui,0
subj-11,robot,1,4,24.824,0.5079999999999991,1,0,3,c'est ça,3
subj-11,robot,1,4,27.004,0.6039999999999992,1,0,2,une aubergine,1
subj-11,robot,1,4,32.486,0.4520000000000053,1,0,1,oui,0
subj-11,robot,1,4,38.977,0.4790000000000063,1,0,1,euh,0
subj-11,robot,1,4,40.162,0.3509999999999991,1,0,1,non,0
subj-11,robot,1,4,41.295,2.367999999999995,1,0,8,aucun message c'est juste un objet euh,16
subj-11,robot,1,4,45.081,0.5129999999999981,1,0,1,comique,0
subj-11,robot,1,4,47.301,0.6699999999999946,1,0,3,peut-être $Anne$ si,2
subj-11,robot,1,4,50.634,0.34499999999999886,1,0,1,euh,0
subj-11,robot,1,4,52.58,1.7319999999999993,1,0,6,l'incitation à manger des aubergines,7
subj-11,robot,1,4,55.369,0.6300000000000026,1,0,2,des légumes,1
subj-11,robot,1,6,11.726,0.395999999999999,0,1,1,ouais,0
subj-11,robot,1,6,16.736,0.7309999999999981,0,1,2,je pense,1
subj-11,robot,1,6,27.994,2.1950000000000003,0,1,9,il ressemble à un super héros comme les autres,21
subj-11,robot,1,6,34.802,2.094000000000001,0,1,10,il n'est pas autant en colère que les autres,25
subj-11,robot,1,6,47.743,0.7359999999999971,0,1,2,je pense,1
subj-11,robot,1,6,55.328,0.9149999999999991,0,1,7,qu'est ce que tu en dis,13
subj-11,robot,1,6,1.377,2.1900000000000004,1,0,8,là c'était la moitié d'un citron,16
subj-11,robot,1,6,3.922,3.9729999999999994,1,0,8,avec comme un un casque et un turban,14
subj-11,robot,1,6,8.414,0.7010000000000005,1,0,2,de ninja,1
subj-11,robot,1,6,9.486,0.9499999999999993,1,0,3,sur le côté,3
subj-11,robot,1,6,12.138,3.8710000000000004,1,0,10,et c'est beaucoup plus complexe que les autres images,24
subj-11,robot,1,6,19.698,1.0889999999999986,1,0,4,en termes de découpe,4
subj-11,robot,1,6,22.817,2.779,1,0,10,ça fait toujours penser à des personnages de dessins animés,14
subj-11,robot,1,6,30.689,0.23199999999999932,1,0,1,oui,0
subj-11,robot,1,6,37.795,0.5439999999999969,1,0,1,euh,0
subj-11,robot,1,6,39.106,1.7119999999999962,1,0,10,c'est parce qu'il n'y a pas de,28
subj-11,robot,1,6,41.072,0.9450000000000003,1,0,4,visage ou d'yeux,6
subj-11,robot,1,6,43.688,1.2349999999999994,1,0,4,pour * du haut,3
subj-11,robot,1,6,58.036,0.5030000000000001,1,0,1,euh,0
subj-11,robot,1,6,59.052,0.8524000000000029,1,0,4,oui y a pas,2
subj-11,human,2,1,9.231,3.6739999999999995,0,1,17,ouais elle me donne pas du tout envie de la manger celle là autant les autres euh,39
subj-11,human,2,1,15.984,0.2840000000000007,0,1,1,ouais,0
subj-11,human,2,1,19.306,1.2710000000000008,0,1,3,énervée tu trouves,3
subj-11,human,2,1,22.965,0.6600000000000001,0,1,2,ah peut-être,0
subj-11,human,2,1,23.945,4.353999999999999,0,1,18,oui oui oui t'as raison par rapport aux autres effectivement elle a l'air plus peut-être agressive,29
subj-11,human,2,1,30.926,0.2789999999999999,0,1,1,ouais,0
subj-11,human,2,1,34.188,5.369999999999997,0,1,22,euh elle me fait penser à quelque chose tu sais un petit peu euh un petit peu comme les bonbons des paquets,59
subj-11,human,2,1,45.243,1.5090000000000003,0,1,2,ah oui,0
subj-11,human,2,1,47.082,2.7179999999999964,0,1,16,oui exact je suis désolée je regarde pas énormément la télé mais oui c'est ça,36
subj-11,human,2,1,50.791,0.4930000000000021,0,1,4,ben c'est ça,6
subj-11,human,2,1,52.346,0.25900000000000034,0,1,1,ouais,0
subj-11,human,2,1,53.352,3.561,0,1,17,euh les paquets de bonbons c'est peut-être un dérivé des e- des de la pub $Oasis$,28
subj-11,human,2,1,58.534,1.4176000000000002,0,1,5,euh ouais ouais mais je,3
subj-11,human,2,1,1.56,4.8309999999999995,1,0,12,alors là c'était une framboise avec un espèce de chapeau euh,21
subj-11,human,2,1,6.66,1.9060000000000006,1,0,8,qui fait penser à une banane je pense,10
subj-11,human,2,1,9.093,0.5350000000000001,1,0,1,et,0
subj-11,human,2,1,11.716,0.32500000000000107,1,0,1,non,0
subj-11,human,2,1,13.362,1.8900000000000006,1,0,7,elle donne pas du tout envie effectivement,16
subj-11,human,2,1,15.913,2.245000000000001,1,0,7,et elle a l'air plutôt énervée,9
subj-11,human,2,1,20.78,1.5039999999999978,1,0,5,oui en pas commode quoi,4
subj-11,human,2,1,29.59,0.6189999999999998,1,0,1,agacée,0
subj-11,human,2,1,31.388,0.24399999999999977,1,0,1,ouais,0
subj-11,human,2,1,40.732,3.0120000000000005,1,0,13,ouais elle fait penser à la pub $Oasis$ avec les fruits en fait,23
subj-11,human,2,1,57.376,0.7740000000000009,1,0,2,ouais peut-être,0
subj-11,human,2,3,7.966,0.21399999999999952,0,1,2,non c-,0
subj-11,human,2,3,8.998,0.9300000000000015,0,1,7,c'est c'est une fraise ouais,12
subj-11,human,2,3,10.182,3.459999999999999,0,1,14,cassée et en colère aussi avec euh tu sais les yeux un peu euh,19
subj-11,human,2,3,18.001,1.315999999999999,0,1,7,qui étaient un peu plus quoi défoncée,12
subj-11,human,2,3,21.572,1.870000000000001,0,1,3,@ euh @,1
subj-11,human,2,3,25.251,0.4059999999999988,0,1,1,@,0
subj-11,human,2,3,26.572,4.632999999999999,0,1,22,ben je sais pas défoncée moi je voyais ça plus comme stone là elle je trouve un peu agressive aussi mais @,53
subj-11,human,2,3,35.534,0.5080000000000027,0,1,2,ah ouais,0
subj-11,human,2,3,37.18,0.44700000000000273,0,1,1,ok,0
subj-11,human,2,3,37.958,4.0390000000000015,0,1,17,euh je je sais pas du tout moi je l'avais vraiment trouvée en colère mais euh,39
subj-11,human,2,3,48.678,2.342000000000006,0,1,10,ouais ouais ouais un petit peu comme la comme la,14
subj-11,human,2,3,51.716,0.847999999999999,0,1,3,comme la framboise,3
subj-11,human,2,3,54.652,2.2819999999999965,0,1,6,mais euh tu penses que euh,6
subj-11,human,2,3,57.985,1.4690000000000012,0,1,12,ouais tu penses que c'est la vie qui l'a abîmée,26
subj-11,human,2,3,1.113,3.023,1,0,13,ok cette fois je sais pas trop ce que c'était comme euh,15
subj-11,human,2,3,5.065,2.444,1,0,7,-fin peut-être une fraise un peu cassée,12
subj-11,human,2,3,8.012,0.6349999999999998,1,0,1,cabossée,0
subj-11,human,2,3,10.126,0.2889999999999997,1,0,1,ouais,0
subj-11,human,2,3,13.992,3.504999999999999,1,0,13,ah j'avais l'impression qu'il était un peu plus défoncée moi,31
subj-11,human,2,3,19.489,2.326999999999998,1,0,2,ok @,0
subj-11,human,2,3,22.507,1.381999999999998,1,0,4,un peu stone quoi,4
subj-11,human,2,3,24.372,1.8339999999999996,1,0,6,@ faut pas que je rigole,9
subj-11,human,2,3,30.662,0.46199999999999974,1,0,1,ah,0
subj-11,human,2,3,31.531,2.987000000000002,1,0,13,ouais je sais pas elle a l'air euh dans le brouillard quoi,26
subj-11,human,2,3,36.286,0.32499999999999574,1,0,3,ouais j'ai,1
subj-11,human,2,3,43.013,1.7469999999999999,1,0,9,moi je suis pas trop d'accord mais euh,18
subj-11,human,2,3,45.431,1.2190000000000012,1,0,7,ouais elle a l'air abîmée aussi,6
subj-11,human,2,3,47.184,0.7060000000000031,1,0,3,par la vie,3
subj-11,human,2,3,52.752,0.3410000000000011,1,0,1,oui,0
subj-11,human,2,5,11.492,0.24399999999999977,0,1,1,ouais,0
subj-11,human,2,5,12.478,0.3960000000000008,0,1,2,ouais ouais,0
subj-11,human,2,5,20.384,0.3550000000000004,0,1,2,ah ouais,0
subj-11,human,2,5,27.405,2.9869999999999983,0,1,14,moi elle m'avait l'air euh je sais pas comment dire dépitée peut-être,17
subj-11,human,2,5,31.729,1.4269999999999996,0,1,4,dépitée peut-être pour moi,5
subj-11,human,2,5,37.815,1.9050000000000011,0,1,6,ouais perdue aussi comme tu disais,8
subj-11,human,2,5,41.997,0.1880000000000024,0,1,1,ouais,0
subj-11,human,2,5,42.845,4.578000000000003,0,1,18,ça fait euh ça fait un gros une grosse différence avec euh les fruits de la première campagne,33
subj-11,human,2,5,53.499,0.7919999999999945,0,1,1,gélatineuse,0
subj-11,human,2,5,55.689,0.2079999999999984,0,1,1,ah,0
subj-11,human,2,5,57.264,2.687599999999996,0,1,9,moi je pensais à @ à l'aspect nourriture,15
subj-11,human,2,5,1.541,1.2530000000000001,1,0,7,du coup là c'est une poire,16
subj-11,human,2,5,3.038,0.6710000000000003,1,0,1,euh,0
subj-11,human,2,5,4.222,1.3569999999999993,1,0,3,un peu cabossée,3
subj-11,human,2,5,6.376,0.7669999999999995,1,0,2,et euh,0
subj-11,human,2,5,8.705,2.0299999999999994,1,0,8,du coup il semblerait qu'elle soit avinée,14
subj-11,human,2,5,11.374,0.609,1,0,1,et,0
subj-11,human,2,5,13.271,1.798,1,0,5,et euh en fait euh,5
subj-11,human,2,5,15.42,4.322999999999999,1,0,24,au départ je pensais qu'elle était triste mais au final non j'ai l'impression que c'est un petit sourire en coin,58
subj-11,human,2,5,21.181,3.1759999999999984,1,0,12,ouais je vois pas -fin bon tristesse -fin c'est neutre euh,15
subj-11,human,2,5,25.517,1.6219999999999999,1,0,6,c'est pas euh si triste,10
subj-11,human,2,5,31.18,0.37099999999999866,1,0,1,comment,0
subj-11,human,2,5,32.638,1.3719999999999999,1,0,4,ah oui peut-être ouais,0
subj-11,human,2,5,34.589,3.0990000000000038,1,0,10,oui un peu perplexe dépitée mais pas triste au final,13
subj-11,human,2,5,39.7,0.722999999999999,1,0,2,oui peut-être,0
subj-11,human,2,5,40.955,0.1880000000000024,1,0,1,ouais,0
subj-11,human,2,5,47.839,1.0670000000000002,1,0,2,euh oui,0
subj-11,human,2,5,49.094,2.8810000000000002,1,0,10,totalement et aussi avec la framboise qui est plus euh,17
subj-11,human,2,5,52.763,0.3300000000000054,1,0,1,mh,0
subj-11,human,2,5,54.139,1.4739999999999966,1,0,4,plus d'émotions -fin,3
subj-11,human,2,5,56.045,0.1769999999999996,1,0,1,oui,0
subj-11,human,2,5,58.661,1.2434000000000012,1,0,3,à la texture,3
subj-11,robot,2,2,19.195,1.1379999999999981,0,1,5,je ne suis pas sûre,10
subj-11,robot,2,2,28.345,1.3560000000000016,0,1,4,oui ça se pourrait,3
subj-11,robot,2,2,32.994,1.381999999999998,0,1,4,la poire semble triste,3
subj-11,robot,2,2,40.772,1.1640000000000015,0,1,3,elle semble fatiguée,2
subj-11,robot,2,2,46.96,1.2759999999999962,0,1,6,la poire est un peu abîmée,11
subj-11,robot,2,2,49.785,0.828000000000003,0,1,4,tu ne penses pas,4
subj-11,robot,2,2,55.028,1.0930000000000035,0,1,5,c'est une poire pourrie,7
subj-11,robot,2,2,1.139,5.028,1,0,13,ok alors là c'était une poire aussi avec un visage des yeux,23
subj-11,robot,2,2,6.665,5.313999999999999,1,0,14,et qui semblait un peu perdue et toujours ça fait penser à un personnage,27
subj-11,robot,2,2,12.635,1.1150000000000002,1,0,4,d'une pub connue,4
subj-11,robot,2,2,14.359,1.5229999999999997,1,0,5,donc pour la marque Oasis,7
subj-11,robot,2,2,20.926,0.9440000000000026,1,0,2,bah si,1
subj-11,robot,2,2,22.871,1.0690000000000026,1,0,4,moi je suis sure,6
subj-11,robot,2,2,35.268,2.7860000000000014,1,0,5,triste euh ou perdue perplexe,6
subj-11,robot,2,2,42.413,0.36300000000000665,1,0,1,ouais,0
subj-11,robot,2,2,43.129,1.7349999999999994,1,0,5,ouais peut-être juste fatiguée ouais,4
subj-11,robot,2,2,48.955,1.5320000000000036,1,0,8,euh ça j'ai pas vu par con-,13
subj-11,robot,2,2,50.999,0.6729999999999947,1,0,5,non j'ai pas vu,6
subj-11,robot,2,2,56.463,1.0379999999999967,1,0,3,ah d'accord,1
subj-11,robot,2,4,9.831,0.13700000000000045,0,1,1,*,0
subj-11,robot,2,4,13.992,1.2189999999999994,0,1,4,oui tu as raison,2
subj-11,robot,2,4,24.936,0.43700000000000117,0,1,2,ah oui,0
subj-11,robot,2,4,27.847,1.264999999999997,0,1,7,elle n'a pas l'air contente,9
subj-11,robot,2,4,35.046,1.259999999999998,0,1,3,elle semble malheureuse,2
subj-11,robot,2,4,36.941,1.0319999999999965,0,1,4,oui c'est possible,3
subj-11,robot,2,4,45.995,1.1640000000000015,0,1,3,elle semble triste,2
subj-11,robot,2,4,52.829,0.5080000000000027,0,1,1,hum,0
subj-11,robot,2,4,53.824,0.5690000000000026,0,1,1,peut-être,0
subj-11,robot,2,4,58.89,1.0615999999999985,0,1,5,cette framboise n'est pas,7
subj-11,robot,2,4,1.34,4.1370000000000005,1,0,15,alors là c'était une framboise qui n'avait pas l'air commode et qui,31
subj-11,robot,2,4,6.234,0.8479999999999999,1,0,1,euh,0
subj-11,robot,2,4,7.301,1.4269999999999996,1,0,3,regardait vers la,3
subj-11,robot,2,4,9.216,0.4270000000000014,1,0,1,droite,0
subj-11,robot,2,4,10.995,1.5740000000000016,1,0,6,et ça fait penser à un,9
subj-11,robot,2,4,13.22,1.077,1,0,3,à une publicité,3
subj-11,robot,2,4,18.499,0.8180000000000014,1,0,2,et euh,0
subj-11,robot,2,4,21.578,1.2340000000000018,1,0,5,il avait l'air énervée,5
subj-11,robot,2,4,30.834,3.303000000000001,1,0,10,effectivement bon il a pas l'air content ce légume,22
subj-11,robot,2,4,36.819,0.38700000000000045,1,0,1,non,0
subj-11,robot,2,4,37.902,1.6559999999999988,1,0,3,et agacée énervée,2
subj-11,robot,2,4,47.811,1.7560000000000002,1,0,5,non pas triste en colère,4
subj-11,robot,2,6,11.868,1.016,0,1,4,comme les deux autres,6
subj-11,robot,2,6,29.254,0.5389999999999979,0,1,1,peut-être,0
subj-11,robot,2,6,30.992,1.426999999999996,0,1,4,cette fraise est déformée,4
subj-11,robot,2,6,37.841,1.2899999999999991,0,1,5,la fraise est aussi pourrie,7
subj-11,robot,2,6,41.885,0.847999999999999,0,1,7,qu'est ce que tu en dis,13
subj-11,robot,2,6,52.834,1.4169999999999945,0,1,6,la fraise est un peu abîmée,11
subj-11,robot,2,6,58.468,1.4835999999999956,0,1,6,comme la poire et la framboise,9
subj-11,robot,2,6,0.488,2.789,1,0,10,alors là c'est une fraise qui est encore abîmée,22
subj-11,robot,2,6,3.923,2.7729999999999997,1,0,6,et et qui avait l'air,9
subj-11,robot,2,6,7.413,0.4819999999999993,1,0,1,perdue,0
subj-11,robot,2,6,8.322,1.0970000000000013,1,0,2,et défoncée,1
subj-11,robot,2,6,9.638,0.5129999999999999,1,0,2,pour moi,1
subj-11,robot,2,6,11.005,0.6699999999999999,1,0,1,euh,0
subj-11,robot,2,6,13.022,0.625,1,0,2,euh non,0
subj-11,robot,2,6,14.566,4.182,1,0,15,pas trop non les autres ils avaient plus une expression euh de douleur ou euh,20
subj-11,robot,2,6,20.328,0.2690000000000019,1,0,1,*,0
subj-11,robot,2,6,21.318,0.5389999999999979,1,0,2,et euh,0
subj-11,robot,2,6,24.707,0.36100000000000065,1,0,1,voilà,0
subj-11,robot,2,6,32.658,0.4369999999999976,1,0,1,oui,0
subj-11,robot,2,6,34.284,0.7620000000000005,1,0,3,sur les côtés,3
subj-11,robot,2,6,40.188,0.6499999999999986,1,0,1,euh,0
subj-11,robot,2,6,43.719,2.077999999999996,1,0,8,bah pourrie je sais pas mais déformée oui,9
subj-11,robot,2,6,48.556,0.5130000000000052,1,0,1,abîmée,0
subj-11,robot,2,6,54.459,0.625,1,0,4,ouh ben là c-,4
subj-11,robot,2,6,55.375,0.4819999999999993,1,0,3,c'est comme,3
subj-11,robot,2,6,56.08,1.097999999999999,1,0,5,comme la poire en fait,6
subj-11,human,3,1,3.155,0.254,0,1,1,ouais,0
subj-11,human,3,1,8.495,2.0980000000000008,0,1,15,ouais je pense que ça veut dire ça y est on a fait le tour,34
subj-11,human,3,1,12.122,0.9359999999999999,0,1,2,euh mh,0
subj-11,human,3,1,13.946,4.334000000000001,0,1,18,ok donc on a d'un côté trois super héros donc on a cette aubergine avec le masque,41
subj-11,human,3,1,22.365,0.2840000000000025,0,1,1,ouais,0
subj-11,human,3,1,26.013,0.17299999999999827,0,1,1,ouais,0
subj-11,human,3,1,35.189,0.22299999999999898,0,1,1,ouais,0
subj-11,human,3,1,36.83,2.7480000000000047,0,1,12,le euh manger 5 fruits et légumes par jour tu veux dire,22
subj-11,human,3,1,43.114,0.3049999999999997,0,1,3,et du coup,3
subj-11,human,3,1,46.798,0.21799999999999642,0,1,1,ouais,0
subj-11,human,3,1,48.922,4.537000000000006,0,1,17,d'accord donc en fait s- les la version super héros ça serait pour un public jeune,43
subj-11,human,3,1,54.434,2.1470000000000056,0,1,3,et la version,3
subj-11,human,3,1,58.478,1.4735999999999976,0,1,8,ah les fruits le les les pourris là,5
subj-11,human,3,1,1.275,1.641,1,0,10,ouais c'est le même que tout à l'heure,15
subj-11,human,3,1,3.67,0.649,1,0,2,l'aubergine,1
subj-11,human,3,1,4.628,0.37099999999999955,1,0,1,avec,0
subj-11,human,3,1,5.486,2.508,1,0,10,le masque -fin ou la patate avec un masque et,19
subj-11,human,3,1,10.882,0.36599999999999966,1,0,1,oui,0
subj-11,human,3,1,19.464,2.5549999999999997,1,0,11,euh ah oui d'accord et ensuite y a les fruits,10
subj-11,human,3,1,23.188,2.307000000000002,1,0,9,et les fruits ils ont des expressions plus particulières,12
subj-11,human,3,1,26.501,0.3349999999999973,1,0,2,d'accord,1
subj-11,human,3,1,27.024,0.44200000000000017,1,0,1,euh,0
subj-11,human,3,1,29.381,4.994999999999997,1,0,20,ben du coup je sais pas si c'est une incitation à manger des fruits peut-être à destination des enfants,42
subj-11,human,3,1,35.051,1.421999999999997,1,0,6,et aussi à manger des légumes,9
subj-11,human,3,1,39.832,0.8440000000000012,1,0,1,euh,0
subj-11,human,3,1,41.118,1.4579999999999984,1,0,6,ouais ça pourrait rentrer là dedans,5
subj-11,human,3,1,43.216,0.5889999999999986,1,0,4,et du coup comme,3
subj-11,human,3,1,44.166,2.342000000000006,1,0,9,c'est un peu ludique comme genre d'images,16
subj-11,human,3,1,46.981,1.8440000000000012,1,0,9,peut-être que c'est destiné un peu plus jeune,18
subj-11,human,3,1,55.658,2.5559999999999974,1,0,10,les fruits aussi je pense les deux ça peut marcher,12
subj-11,human,3,3,4.715,0.5640000000000001,0,1,3,ouais ouais ouais,1
subj-11,human,3,3,6.696,0.36100000000000065,0,1,1,ah,0
subj-11,human,3,3,7.667,1.0410000000000004,0,1,5,moi je préfère la pomme,6
subj-11,human,3,3,9.46,0.25899999999999856,0,1,1,ouais,0
subj-11,human,3,3,12.773,0.32500000000000107,0,1,3,c'est quoi,3
subj-11,human,3,3,14.708,0.9299999999999997,0,1,2,ah ok,0
subj-11,human,3,3,18.997,0.44200000000000017,0,1,1,ah,0
subj-11,human,3,3,19.672,2.753999999999998,0,1,15,ouais c'est possible moi j'aime bien le citron de toutes manières mais euh,27
subj-11,human,3,3,27.745,7.605999999999998,0,1,37,ah ok moi je préfère la pomme mais je pense que c'est à cause de la tu sais l'aspect culturel où j'ai pas trop trop regardé les $Tortues Ninja$ mais $Spiderman$ j'aimais bien,119
subj-11,human,3,3,37.231,1.0259999999999962,0,1,8,toi je sais pas ce que tu préfères,12
subj-11,human,3,3,45.675,4.125,0,1,20,et euh l'e- l'effet ça serait quoi euh je sais pas moi donner envie de manger des fruits,25
