participantid,condition,session,conversation,onset,duration,within_speaker,speaker_prior_turn,speaker_subsequent_turn,type,word_count,subsequent_utterance
subj-13,human,4,5,31.236,1.0569999999999986,0,participant,researcher,silence,30,d'accord ok donc c'est vraiment le manger des légumes non seulement vous devenez plus fort mais en plus eux ils vont être tristes si vous les manger pas
subj-13,human,4,5,38.735,0.41100000000000136,0,researcher,participant,silence,1,exactement
subj-13,human,4,5,39.832,0.3149999999999977,0,participant,researcher,silence,2,ah ouais
subj-13,human,4,5,41.295,0.5640000000000001,0,participant,researcher,silence,12,ça d- ça donne ça donne un sens général c'estpeut-être ça
subj-13,human,4,5,45.36,0.32500000000000284,0,researcher,participant,silence,1,ouais
subj-13,human,4,5,46.01,0.5800000000000054,1,participant,participant,silence,30,c'est un peu ce que je te disais tout à l'heure sur les enfants pour leur dire de manger euh cinq fruits et légumes par jour tout ça
subj-13,human,4,5,51.985,0.2850000000000037,0,participant,researcher,silence,32,ah oui oui oui ben oui comme c'est personnalisé ça fait un peu plus sympa euh on parle à des enfants et tout et puis euh des $Marvel$ ouais ça marche
subj-13,human,4,5,15.902,0.39700000000000024,1,researcher,researcher,speech,1,ah
subj-13,human,4,5,19.088,0.5839999999999996,1,participant,participant,speech,1,peut-être
subj-13,human,4,5,21.552,0.05100000000000193,0,researcher,participant,speech,5,ouais un truc comme ça
subj-13,human,4,5,40.208,0.4170000000000016,0,researcher,participant,speech,7,je suis sure que c'est ça
subj-13,robot,4,2,1.951,0.7519999999999998,0,researcher,participant,silence,1,oui
subj-13,robot,4,2,3.13,0.6750000000000003,1,participant,participant,silence,6,elle est tordue et très abimée
subj-13,robot,4,2,6.085,0.1900000000000004,0,participant,researcher,silence,5,c'est une poire moche
subj-13,robot,4,2,7.133,0.5640000000000001,0,researcher,participant,silence,4,ouais très très moche
subj-13,robot,4,2,8.962,3.155000000000001,0,participant,researcher,silence,8,les yeux sont pas de la même taille
subj-13,robot,4,2,13.718,0.35999999999999943,0,researcher,participant,silence,1,ouais
subj-13,robot,4,2,14.47,0.6600000000000001,1,participant,participant,silence,8,et puis elle a la bouche de travers
subj-13,robot,4,2,16.867,1.8960000000000008,0,participant,researcher,silence,1,oui
subj-13,robot,4,2,19.144,3.4750000000000014,0,researcher,participant,silence,5,elle a l'air triste
subj-13,robot,4,2,23.757,1.6509999999999998,0,participant,researcher,silence,1,ouais
subj-13,robot,4,2,25.728,0.7729999999999997,1,researcher,researcher,silence,3,elle semble malheureuse
subj-13,robot,4,2,27.618,0.22900000000000276,0,researcher,participant,silence,1,oui
subj-13,robot,4,2,28.228,0.9299999999999997,1,participant,participant,silence,3,et maltraitée même
subj-13,robot,4,2,30.403,1.3560000000000016,0,participant,researcher,silence,1,oui
subj-13,robot,4,2,32.069,0.3149999999999977,1,researcher,researcher,silence,3,tu as raison
subj-13,robot,4,2,32.943,2.3730000000000047,1,researcher,researcher,silence,7,paut-être que quelqu'un l'a frappé
subj-13,robot,4,2,36.987,2.0120000000000005,0,researcher,participant,silence,2,peut-être oui
subj-13,robot,4,2,39.751,0.7929999999999993,1,participant,participant,silence,7,je crois que c'est l'aubergine
subj-13,robot,4,2,42.169,2.068000000000005,0,participant,researcher,silence,1,mh
subj-13,robot,4,2,44.689,0.5390000000000015,1,researcher,researcher,silence,1,peut-être
subj-13,robot,4,2,45.704,3.2379999999999995,1,researcher,researcher,silence,2,je crois
subj-13,robot,4,2,49.506,4.420000000000002,1,researcher,researcher,silence,3,elle semble fatiguée
subj-13,robot,4,2,55.054,0.705999999999996,0,researcher,participant,silence,1,oui
subj-13,robot,4,2,56.091,3.0529999999999973,0,participant,researcher,silence,3,peut-être que cette
subj-13,robot,4,2,26.557,0.33000000000000185,1,participant,participant,speech,1,et
subj-13,robot,4,4,3.597,0.8080000000000003,0,researcher,participant,silence,1,ouais
subj-13,robot,4,4,4.755,0.7469999999999999,1,participant,participant,silence,5,et puis elle est déformée
subj-13,robot,4,4,6.747,1.8239999999999998,0,participant,researcher,silence,1,oui
subj-13,robot,4,4,8.942,1.5139999999999993,1,researcher,researcher,silence,5,elle a des genoux courbés
subj-13,robot,4,4,11.625,1.6660000000000004,0,researcher,participant,silence,2,euh peut-être
subj-13,robot,4,4,14.139,0.6050000000000004,1,participant,participant,silence,7,et puis elleelle a pas de bras
subj-13,robot,4,4,16.543,1.8130000000000024,0,participant,researcher,silence,1,mh
subj-13,robot,4,4,18.636,0.7210000000000001,1,researcher,researcher,silence,4,elle a des bras
subj-13,robot,4,4,20.14,1.8689999999999998,0,researcher,participant,silence,1,oh
subj-13,robot,4,4,22.538,0.8629999999999995,1,participant,participant,silence,10,ouais mais il elle a pas de main quoi -fin
subj-13,robot,4,4,25.952,0.625,1,participant,participant,silence,6,les bras ils sont pas normaux
subj-13,robot,4,4,28.187,1.8039999999999985,0,participant,researcher,silence,1,mh
subj-13,robot,4,4,30.423,0.554000000000002,1,researcher,researcher,silence,1,peut-être
subj-13,robot,4,4,31.46,2.503999999999998,1,researcher,researcher,silence,5,elle a une bouche étroite
subj-13,robot,4,4,35.129,1.6039999999999992,0,researcher,participant,silence,7,euh sûrement j'ai pas fait attention
subj-13,robot,4,4,38.369,1.1030000000000015,0,participant,researcher,silence,3,elle semble malheureuse
subj-13,robot,4,4,40.584,1.9919999999999973,0,researcher,participant,silence,1,oui
subj-13,robot,4,4,42.874,4.847999999999999,0,participant,researcher,silence,8,elle est peut-être triste car elle est pourrie
subj-13,robot,4,4,49.729,2.0120000000000005,0,researcher,participant,silence,6,euh oui c'est possible oui
subj-13,robot,4,4,53.489,2.5450000000000017,1,participant,participant,silence,3,mais alors ce
subj-13,robot,4,4,57.005,1.1229999999999976,0,researcher,participant,silence,6,ouais mais oui c'est s-
subj-13,robot,4,4,56.222,0.33099999999999596,0,participant,researcher,speech,6,qu'est-ce que tu en penses
subj-13,robot,4,6,4.811,5.548,1,participant,participant,silence,15,on dirait qu'elle essaye de montrer ses muscles mais qu'elle en a pas
subj-13,robot,4,6,13.88,2.956999999999999,1,researcher,researcher,silence,1,oui
subj-13,robot,4,6,17.112,2.3520000000000003,0,researcher,participant,silence,7,et puis elle a l'air blasée
subj-13,robot,4,6,20.892,1.1020000000000003,0,participant,researcher,silence,5,elle a l'air fatiguée
subj-13,robot,4,6,22.782,0.8939999999999984,0,researcher,participant,silence,1,ouais
subj-13,robot,4,6,24.021,3.7040000000000006,0,participant,researcher,silence,7,peut-être est-elle malade et devenue toute pourrie
subj-13,robot,4,6,30.159,1.3560000000000016,0,researcher,participant,silence,5,ouais c'est possible ouais
subj-13,robot,4,6,32.658,5.2890000000000015,0,participant,researcher,silence,8,peut-être une campagne pour favoriser les fruits locaux
subj-13,robot,4,6,40.869,1.399000000000001,0,researcher,participant,silence,3,oui ou euh
subj-13,robot,4,6,43.384,0.5429999999999993,1,participant,participant,silence,13,ou au contraire de faire attention à ne pas laisser périmer les fruits
subj-13,robot,4,6,47.555,1.2800000000000011,0,participant,researcher,silence,1,oui
subj-13,robot,4,6,49.221,2.3530000000000015,1,researcher,researcher,silence,2,je pense
subj-13,robot,4,6,52.087,3.1089999999999947,1,researcher,researcher,silence,6,tu as une idée du message
subj-13,robot,4,6,56.395,2.0829999999999984,0,researcher,participant,silence,1,euh
subj-13,robot,4,6,59.057,0.5689999999999955,1,participant,participant,silence,1,peut-ê-
subj-13,robot,4,6,12.651,1.2089999999999996,0,participant,researcher,speech,1,ouiexactement
subj-14,human,1,1,1.397,0.651,0,participant,researcher,silence,5,là là tu m'entends
subj-14,human,1,1,2.937,0.24300000000000033,0,researcher,participant,silence,1,oui
subj-14,human,1,1,3.749,0.06099999999999994,0,participant,researcher,silence,5,ah ok très bien super
subj-14,human,1,1,5.111,0.8130000000000006,1,researcher,researcher,silence,2,super super
subj-14,human,1,1,6.574,0.9610000000000003,1,researcher,researcher,silence,1,euh
subj-14,human,1,1,8.639,2.0760000000000005,0,researcher,participant,silence,17,là je dois te parler de la première image que je viens de voir c'est ça
subj-14,human,1,1,17.853,0.2289999999999992,0,participant,researcher,silence,2,mh mh
subj-14,human,1,1,19.54,0.7830000000000013,1,participant,participant,silence,4,c'est une aubergine
subj-14,human,1,1,21.633,0.4930000000000021,0,participant,researcher,silence,1,ouais
subj-14,human,1,1,22.406,0.1620000000000026,0,researcher,participant,silence,21,donc le rapport est pas évident au niveau de la saison mais bon elle fait un petit peu peur quand même
subj-14,human,1,1,27.913,0.777000000000001,0,participant,researcher,silence,17,c'est une aubergine où on a découpé un visage comme comme pour en faire une personne
subj-14,human,1,1,32.994,0.7520000000000024,1,researcher,researcher,silence,2,ou euh
subj-14,human,1,1,34.543,1.5090000000000003,1,researcher,researcher,silence,9,je sais pas moi on dirait une cagoule peut-être
subj-14,human,1,1,38.913,0.8330000000000055,0,researcher,participant,silence,4,oui c'est vrai
subj-14,human,1,1,40.503,0.29299999999999926,0,participant,researcher,silence,3,parce que à
subj-14,human,1,1,41.448,0.1319999999999979,0,participant,researcher,silence,9,$Halloween$ en général on découpe des bouches en pics
subj-14,human,1,1,43.887,0.6550000000000011,1,researcher,researcher,silence,3,euh pas des
subj-14,human,1,1,45.655,0.40099999999999625,0,researcher,participant,silence,6,oui elle a la bouche euh
subj-14,human,1,1,47.565,0.045999999999999375,0,participant,researcher,silence,1,ouais
subj-14,human,1,1,47.931,0.24399999999999977,0,researcher,participant,silence,8,elle est un petit peu terrifiante quand même
subj-14,human,1,1,49.902,0.3960000000000008,0,participant,researcher,silence,11,ouais c'est vrai que ça fait un petit peu peur
subj-14,human,1,1,51.899,0.3100000000000023,1,researcher,researcher,silence,9,peut-être plutôt un air de sévérité que de peur
subj-14,human,1,1,54.49,1.2449999999999974,1,researcher,researcher,silence,9,ou tu verrais vraiment ça comme de la peur
subj-14,human,1,1,57.686,0.04999999999999716,0,researcher,participant,silence,6,ouais elle est terrifiante ouais plutôt
subj-14,human,1,1,4.014,0.44700000000000006,1,participant,participant,speech,3,ça y est
subj-14,human,1,1,13.54,0.005000000000000782,0,participant,researcher,speech,9,euh oui oui oui c'est ça je crois
subj-14,human,1,1,15.242,0.0259999999999998,0,researcher,participant,speech,10,ok alors moi ça m'a fait penser à $Halloween$
subj-14,human,1,1,18.504,0.06700000000000017,0,researcher,participant,speech,2,et euh
subj-14,human,1,1,25.637,0.2839999999999989,1,researcher,researcher,speech,1,ouais
subj-14,human,1,1,40.93,0.37599999999999767,0,researcher,participant,speech,3,c'est vrai
subj-14,human,1,3,5.863,0.5389999999999997,0,participant,researcher,silence,10,ouais pour moi c'est un demi-ci- un $Tortue Ninja$
subj-14,human,1,3,8.627,0.9139999999999997,0,researcher,participant,silence,3,ouais euh ouais
subj-14,human,1,3,10.558,0.14700000000000024,0,participant,researcher,silence,2,mh mh
subj-14,human,1,3,12.387,0.5839999999999996,1,participant,participant,silence,2,parce que
subj-14,human,1,3,14.012,0.7419999999999991,0,participant,researcher,silence,23,moi ça me fait penser à $Zorro$ mais je pense que c'est parce que j'ai pas beaucoup regardé les $Tortues Ninja$
subj-14,human,1,3,18.869,1.4490000000000016,0,participant,researcher,silence,1,euh
subj-14,human,1,3,22.873,0.48799999999999955,0,participant,researcher,silence,3,d'accord ok
subj-14,human,1,3,26.856,0.9309999999999974,1,participant,participant,silence,7,si le bandeau euh ben il dépassait
subj-14,human,1,3,30.413,0.6089999999999982,0,participant,researcher,silence,7,mais du coup ça ramène peut-être à
subj-14,human,1,3,34.701,1.3719999999999999,1,researcher,researcher,silence,8,euh l'autre là il était masqué aussi
subj-14,human,1,3,38.399,0.9709999999999965,0,researcher,participant,silence,1,oui
subj-14,human,1,3,39.698,0.3780000000000001,0,participant,researcher,silence,1,euh
subj-14,human,1,3,42.22,0.3100000000000023,1,researcher,researcher,silence,3,c'est euh
subj-14,human,1,3,44.151,1.2139999999999986,0,researcher,participant,silence,20,pour moi j'avais plus l'idée de découpage alors que là c'est plus du rajout sur le citron
subj-14,human,1,3,50.634,0.21300000000000097,0,participant,researcher,silence,6,ah oui c'est du rajout
subj-14,human,1,3,51.792,0.4369999999999976,1,researcher,researcher,silence,7,c'est pas découpé dans la peau
subj-14,human,1,3,53.337,0.5379999999999967,0,researcher,participant,silence,4,ah je sais pas
subj-14,human,1,3,54.409,1.2289999999999992,1,participant,participant,silence,10,je je sais pas j'ai vu comme ça mais
subj-14,human,1,3,58.153,0.9600000000000009,0,participant,researcher,silence,6,parce que pour moi c'est
subj-14,human,1,3,10.766,0.6039999999999992,0,researcher,participant,speech,7,ouais ouais comme dans le dessin animé
subj-14,human,1,3,13.067,0.49799999999999933,1,researcher,researcher,speech,2,d'accord
subj-14,human,1,3,20.484,0.4789999999999992,0,researcher,participant,speech,11,et c'est la couleur verte qui m'a fait ça
subj-14,human,1,3,24.164,0.1319999999999979,0,researcher,participant,speech,8,ils ont utilisé les feuilles pour faire comme
subj-14,human,1,5,6.62,0.8490000000000002,1,participant,participant,silence,13,* on va dire le rouge ça * donne envie de la manger
subj-14,human,1,5,10.7,0.5940000000000012,0,participant,researcher,silence,1,ouais
subj-14,human,1,5,11.594,0.5739999999999998,1,researcher,researcher,silence,9,en même temps ça ça brille beaucoup quand même
subj-14,human,1,5,13.87,0.7060000000000013,0,researcher,participant,silence,27,elle les yeux moi la dernière fois que parce que c'est la seconde fois que je la voiseuh parce qu'on pensait aux yeux de $Spiderman$
subj-14,human,1,5,21.715,0.25400000000000134,1,participant,participant,silence,15,elle me fait vraiment à une image de $Spiderman$ elle est à l'envers euh
subj-14,human,1,5,26.694,0.3440000000000012,1,researcher,researcher,silence,7,parce que du coup je me disais
subj-14,human,1,5,28.218,0.9800000000000004,1,researcher,researcher,silence,13,mh par rapport à là ce qu'on a vu sur le masque
subj-14,human,1,5,31.896,0.7269999999999968,1,researcher,researcher,silence,22,je pensais à $Deadpool$ aussi sinon pour la rouge mais c'est vrai qu'à l'envers ça fait plus $Spiderman$ ouais
subj-14,human,1,5,36.997,1.274000000000001,0,researcher,participant,silence,10,ouais voilà et elle est moins effrayante que l'aubergine
subj-14,human,1,5,40.97,0.7070000000000007,0,participant,researcher,silence,1,ouais
subj-14,human,1,5,41.956,0.05099999999999483,0,researcher,participant,silence,4,elle fait pas peur
subj-14,human,1,5,42.809,1.3420000000000059,0,participant,researcher,silence,5,oui oui c'est possible
subj-14,human,1,5,45.086,2.301000000000002,0,researcher,participant,silence,3,elle est ouais
subj-14,human,1,5,48.134,0.17300000000000182,0,participant,researcher,silence,1,ouais
subj-14,human,1,5,52.829,0.6099999999999994,0,researcher,participant,silence,1,ouais
subj-14,human,1,5,53.804,0.39099999999999824,1,participant,participant,silence,1,sérieuse
